"userid","credate","point","pointname"
"739cb247-eceb-441b-93ac-004f91f38c73","20221029","1000","친구추천 회원가입"
"6a5492a9-4c8c-4294-9d6f-27ab1e5369ae","20221029","1000","친구추천"
"25eee923-f67f-4333-907d-0a35fe1f6c11","20221029","1000","회원가입 추천"
"206cb477-4d40-4807-8621-1cdcb7c31133","20221029","1000","회원가입 추천"
"f62b56a4-79ec-4bf4-af5d-1a0250209e47","20221029","1000","친구추천"
"3eeae02b-885e-4d0d-90b0-2423ef610d35","20221029","1000","친구추천 회원가입"
"206cb477-4d40-4807-8621-1cdcb7c31133","20221029","1000","친구추천"
"048c3db4-638c-48e9-bd90-27a5b209d3b2","20221029","1000","회원가입 추천"
"a2535e3e-2f74-43e4-8502-5d635e623162","20221029","1000","친구추천 회원가입"
"2779a763-946c-4fe4-99e0-ff55a05ef741","20221029","1000","교사부여"
"86247b2d-d42a-4baf-8438-83d1c47ab011","20221029","1000","친구추천 회원가입"
"f66f6d80-b2c4-4c44-9f54-61294ce824e8","20221029","1000","친구추천 회원가입"
"e6fbeb02-9281-4308-9240-7457fe0451a0","20221029","1000","회원가입 추천"
"7dcdaa3b-8b6a-471f-9f15-5cd6618da8bb","20221029","1000","친구추천"
"1289d7e9-5e4d-4ac5-a240-8f876a427883","20221029","1000","교사부여"
"9bf3553f-e89e-4071-94af-8b5899ef94b7","20221029","1000","교사부여"
"f1c77230-d0de-4f0d-80b2-bc06e024bd16","20221029","1000","회원가입 추천"
"a4c20902-1655-48f5-a5f6-b0440b5746d2","20221029","1000","친구추천"
"00888d54-4483-4c49-9551-9efc7ed96d70","20221029","2000","교사부여"
"8576db35-0fa4-4381-b0d9-4f41ba9ef8cc","20221029","1000","친구추천"
"4859fd87-3406-4001-aea5-ceb4fb73e5ff","20221029","1000","친구추천"
"67b5dd19-fc75-4111-9c50-b10ca73fafc9","20221029","1000","친구추천 회원가입"
"dea11abd-759f-4fb6-936e-dce23ec99ab7","20221029","1000","교사부여"
"7d5891aa-6838-4269-8312-a5df219f8721","20221029","700","교사부여"
"81de5d4e-f018-42bc-bb01-af9012e1442e","20221029","1000","회원가입 추천"
"ff02cb0a-0ac4-456f-a2b9-fc8bdd9f554f","20221029","1000","친구추천 회원가입"
"fbc0fae1-6415-4e61-b50b-fa9061543c6a","20221029","1000","친구추천 회원가입"
"ed04bc58-de92-4101-8412-b2c428a79240","20221029","1000","교사부여"
"f89f2163-a0e9-4554-826c-fd01f1723a9c","20221029","1000","교사부여"
"7ff32532-c3e2-450a-921f-e3f7c5a4a1ae","20221029","1000","교사부여"
"bca6da03-8064-4374-8674-0e929c75c937","20221029","1000","친구추천"
"0e358a9d-c11d-49d1-9a95-332b2e7dcf83","20221029","1000","회원가입 추천"
"6df34e3b-a60d-47e2-aaa1-4015222cda56","20221029","1000","친구추천 회원가입"
"3357e756-1d73-4b4e-ac73-48df0f4dc1cf","20221029","1000","회원가입 추천"
"6ec60c8c-f063-4a05-8a8f-7f76e5e65eb2","20221029","1000","회원가입 추천"
"4c510e75-3a63-4d81-b48a-a3936485ee9d","20221029","1000","친구추천"
"284b0557-6e8d-4345-8604-be3ce98c3e2c","20221029","1000","친구추천"
"6a3b34af-69b0-449a-93c2-c99c952fbd11","20221029","1000","친구추천 회원가입"
"4a6b806a-6722-4adb-9eb0-d826d7a26574","20221029","1000","친구추천 회원가입"
"0307b518-d40d-40ce-a5ea-fc6933fac613","20221029","1000","회원가입 추천"
"bbcff3fc-4072-4ccb-9b2d-dd0527ca7be5","20221029","1000","친구추천 회원가입"
"680f6276-518c-491a-a7bb-c6a83c53dfb7","20221029","1000","친구추천"
"d632e231-5072-4d05-98d7-4a929d16ad9c","20221029","2000","교사부여"
"a2118a2c-ddd4-4290-8d10-f6f6e6da51d4","20221029","1000","회원가입 추천"
"39578eed-e0e0-4567-9bc5-1ef1288f7350","20221030","1000","교사부여"
"0c7ec01d-413d-4583-ae04-72a4224d3957","20221030","1000","교사부여"
"604d8a3e-b87e-4c39-bef3-bd99191861e5","20221030","1000","교사부여"
"cb26276b-a559-4e18-bba9-fcc2f514e2ab","20221030","1000","교사부여"
"59cbee83-c4fb-413a-a07b-10025f4dc3e3","20221030","1000","친구추천 회원가입"
"1dafa33d-6ae2-4207-9ff2-1dd38aec55d5","20221030","1000","회원가입 추천"
"b8a01245-0f76-46f5-a070-1a9179d8ba67","20221030","1000","친구추천 회원가입"
"0aef328e-fa51-4a82-99ed-6182724a3a08","20221030","1000","회원가입 추천"
"d98a8cb4-1043-42e0-8932-6b5b1d1b5cad","20221030","1000","친구추천"
"549db7fb-27d2-4a19-bb69-50fbe32acad1","20221030","1000","친구추천"
"bbcc5139-7136-4ecd-b7cf-88e70ff5f992","20221030","1000","친구추천 회원가입"
"c0f28b25-5f1e-47e6-9cca-c1eea5e2e993","20221030","1000","친구추천"
"6582e8a8-ee18-44a0-bc0d-26f930394cc0","20221031","700","교사부여"
"a3d0ae49-f4e1-4cd6-8667-429f8530ae78","20221031","1000","교사부여"
"483f1a44-dec2-4185-bdfc-31ce645d1596","20221031","1000","교사부여"
"cb94e553-1a3c-4219-ba2c-2bf3e0785585","20221031","1000","교사부여"
"9be48550-12dc-4edc-9b0d-844d3fa50a30","20221031","1000","교사부여"
"645fc69b-4a7a-4b80-8171-a24e25519421","20221031","1000","교사부여"
"ab9d021e-0bbb-47f0-82cd-3b09e8e43fae","20221031","1000","교사부여"
"552ae569-ab1a-46e6-ac9c-544496539c8f","20221031","1000","교사부여"
"74eef7bb-b9e6-4a7d-8a90-93ca9ba0de6a","20221031","1000","교사부여"
"e587167a-2858-4294-ad90-4723b13d7f07","20221031","800","교사부여"
"3605483a-a367-43b0-a1e3-1e578501bcdf","20221031","2000","교사부여"
"c0f867b3-d313-4c6e-bcbc-27df5aaf03b9","20221031","1000","교사부여"
"b33f43b1-d368-4a5e-b222-981c9f729d41","20221031","5000","교사부여"
"23101f21-c674-44dc-8f62-ad79675bd86f","20221031","2000","간식타임 환불"
"f59ddc36-46b5-416a-9c57-a24c5ce3060b","20221031","1000","교사부여"
"144b4fd6-cb91-4586-87ce-927a3fe9fb99","20221031","1000","교사부여"
"9c973a1d-ab92-477e-b0b5-9c111e340db0","20221031","2000","교사부여"
"7cdf867b-ad94-4b28-972f-8424c0caf3d8","20221031","2000","교사부여"
"3edd6479-d561-4ae9-b830-0ebde2fc4757","20221031","1000","교사부여"
"8e927b03-1f22-4736-827a-89bcafc0f09c","20221031","1000","교사부여"
"59db4780-1034-43be-ad3d-6d5562601950","20221031","1000","교사부여"
"3071ff38-6ec5-4b18-8c92-71732ada83fa","20221031","2750","간식타임 환불"
"3b351094-a21c-46f8-af3d-72cdc2085468","20221031","1000","교사부여"
"d19bc4ba-4f5f-4275-8738-39b8e65dc14c","20221031","2000","교사부여"
"71b69ae8-d2cf-4380-8033-782e4459d0ff","20221031","1000","교사부여"
"4176b43b-109c-4b6b-9009-08e57a51d973","20221031","1000","교사부여"
"5f3e96ef-7f93-43e5-a352-da7e85ed3a4e","20221031","1000","교사부여"
"4039fd41-2a0c-41ba-8560-065d3546891a","20221031","800","교사부여"
"8b02638e-a3d3-4972-82b3-103501b53886","20221031","1000","교사부여"
"d30e57e3-19ac-40e7-8bab-ae3d9e4d007f","20221031","1500","교사부여"
"ef50e71f-7187-4b5e-a96f-f2ab1175f467","20221031","1000","교사부여"
"8e4cce4c-13c9-479e-a678-00a2c798fada","20221031","1000","교사부여"
"668f3a0a-26a2-4040-a06b-0e9ca76656a4","20221031","570","교사부여"
"af04b9af-bcb5-4af1-b0a5-a313dac4143d","20221031","1000","교사부여"
"3a38ac91-791d-4a35-a99a-b98abfc8ced4","20221031","2000","교사부여"
"10294a90-396d-4986-85c8-3d0df05ff1bd","20221031","1000","교사부여"
"cacc8c43-80c3-473a-88cf-38dd98642bf4","20221031","1500","교사부여"
"ce22aa67-64ac-47de-ab45-1172385ce41f","20221031","1000","교사부여"
"586f9e8e-805d-48b8-a418-0200741756d5","20221031","1000","교사부여"
"8643995e-aa0a-432c-a6c1-251a74ada14c","20221031","1000","교사부여"
"c50bad40-6963-4ca6-a100-0a447254c77a","20221031","800","교사부여"
"178c8144-98e3-4f71-8123-f5520ddfc353","20221031","1000","교사부여"
"a93adddf-0814-445b-8edb-186a1124b153","20221031","1000","교사부여"
"f8e7012a-7680-49d2-93d9-02f60441095b","20221031","1000","교사부여"
"29275214-124a-4bf9-90c8-f67712dae5d5","20221031","1000","교사부여"
"8b5cfdd9-bd54-47ff-995a-da1e9f98ef50","20221031","1000","교사부여"
"640c7a63-7354-4ada-a2fb-4dbb1e9266bd","20221031","2000","교사부여"
"091f6106-e226-4ef8-8288-556e73abdab0","20221031","1000","교사부여"
"037e239d-f84a-4ad1-81d4-220059cb0296","20221031","1000","교사부여"
"603bfee8-1d01-4036-a28c-7bda63792309","20221031","1000","교사부여"
"9c78c83c-5ab4-4ca5-ab9b-c6bf60f911c6","20221031","1500","교사부여"
"40f2a026-3ff3-42bc-a2cc-fe048741ba63","20221031","1000","교사부여"
"d6422fca-d8a7-45c5-9b07-7700b0950e2e","20221031","1000","교사부여"
"e86be1ac-3170-4e73-8c73-09e625b5cee3","20221031","1500","교사부여"
"2936c861-76e6-4743-92ab-55b16384c27a","20221031","1500","교사부여"
"767e0318-8844-45f1-9770-1f31335b0ca8","20221031","1000","교사부여"
"92efe56c-aed9-4804-bb28-0e9dd1f81702","20221031","1000","교사부여"
"22280ab5-ac04-44ab-9396-0d502d4b3373","20221031","1000","교사부여"
"81e0dc75-ead9-43e4-b62f-881e62d33dd5","20221031","2000","교사부여"
"83b2d822-f576-4da2-ab93-62b46c8b6821","20221031","1000","교사부여"
"00b51e25-d3fd-4e63-9567-1d7e9d139a5e","20221031","1000","교사부여"
"f446eea9-b7fc-4f8e-b054-965392739dd3","20221031","2000","교사부여"
"2c0d2b28-b09b-4466-b0ef-9954ca4f9ffd","20221031","1385","교사부여"
"8de6635d-67d6-4849-87b3-a75668b25452","20221031","1000","교사부여"
"525f5af8-b6d2-4e5c-9230-b2a33c9a6b55","20221031","1500","교사부여"
"05b0741e-40f8-4e82-a5e6-4b243494d0e7","20221031","1000","교사부여"
"77f97405-908d-42c1-ad27-38df98358339","20221031","1000","교사부여"
"2dc6a529-479e-4ce7-8f57-51f028f10653","20221031","1000","교사부여"
"12eabc2b-4fe8-46a3-922b-797233686cd1","20221031","2000","교사부여"
"66616d37-e537-488f-ba63-7a6d052a2bc6","20221031","1000","교사부여"
"785d256f-f72f-445f-907d-02d5da31d70f","20221031","1000","교사부여"
"e82220ca-d584-4e8b-b0b6-617238623e7e","20221031","1000","교사부여"
"88f4a8e5-bd63-4a1b-a8b9-0feab3c962ff","20221031","1000","교사부여"
"de2ae9aa-00b3-4fb2-b954-2bf6766c6810","20221031","10000","교사부여"
"6da90e02-5d41-4013-8b9f-c0d6d320a66e","20221031","2000","교사부여"
"ccd2ae25-5d28-422b-9900-59acd4bda323","20221031","2000","교사부여"
"faee9a60-b139-4758-943c-4ac9d182a8f4","20221031","1000","교사부여"
"8e69362a-0281-4c37-893e-20932cd37262","20221031","1000","교사부여"
"b14a5a9a-6392-4cd1-ad52-26580567b2d5","20221031","1000","교사부여"
"1b15a1fe-7d34-4a72-a03b-594f98ae67cf","20221031","1000","교사부여"
"b937f49d-fd86-4a7f-87de-5bc2e55a97ea","20221031","1000","교사부여"
"64d1eebb-4f94-40a5-85cf-4830dd9a68b3","20221031","1000","교사부여"
"71e7ac08-9d85-4621-9241-04a0700a409f","20221031","1000","교사부여"
"73bb73f3-0997-48c3-8e99-2fabbbebc7e3","20221031","1000","교사부여"
"aba0d673-604b-4aec-bacb-1062c1e8bdd6","20221031","700","교사부여"
"91a6eefb-9201-4ec8-a3f3-668a8a75a870","20221031","525","교사부여"
"36efea16-b92a-4df4-8820-6d8193748c24","20221031","2000","교사부여"
"f7aade6a-f00e-4a2a-ab11-621621a253d3","20221031","1000","교사부여"
"cbe72e75-672c-493c-868c-0a72241bbf10","20221031","2000","교사부여"
"10046591-bcc1-45b4-887a-192c1f9b901a","20221031","2000","교사부여"
"658e46df-4653-4f9d-8fad-221e338bfa06","20221031","1500","교사부여"
"6b7e5c30-e567-4942-bcde-24d5a113d7d0","20221031","1500","교사부여"
"16a44181-ecd1-4d40-8881-29533f214a0f","20221031","1000","교사부여"
"f50dd1d3-4aef-4e91-884b-4222dc762adb","20221031","1000","교사부여"
"f446eea9-b7fc-4f8e-b054-965392739dd3","20221031","580","교사부여"
"c6b8410f-87c3-44d2-8cab-9d4640217658","20221031","1000","교사부여"
"eb3d5a05-099c-4aa3-a6bf-a40ffa85b2cd","20221031","1000","교사부여"
"8c91dc7e-ff3e-4192-a258-bacc5c541051","20221031","770","교사부여"
"fc793a48-306a-4c70-9dfd-c2886f640e45","20221031","1000","교사부여"
"f446eea9-b7fc-4f8e-b054-965392739dd3","20221031","1500","교사부여"
"ffcb158b-1264-4065-8b97-9d56ee613e94","20221031","1000","교사부여"
"906f6df7-9d59-4260-9d77-5234f867c87e","20221031","1700","교사부여"
"1428eb8c-acd4-4f3d-96b1-5c356086dc92","20221031","1000","교사부여"
"224dcf69-4738-41ac-ae08-65b145b33a44","20221031","1000","교사부여"
"71499837-a414-423e-8eb5-8fca1c15091a","20221031","2000","교사부여"
"c39c8518-89aa-4e13-a72a-9906aa45a2cf","20221031","1000","교사부여"
"ad715c59-2d55-469d-a07c-b1f81eb99dd5","20221031","1000","교사부여"
"15e06f17-31c2-4097-b360-36436c2d7168","20221031","1000","교사부여"
"8361e5cb-4883-4f58-bf36-70142275230f","20221031","1500","교사부여"
"1658a7c5-9c13-4f64-8c94-7ebd39233c7e","20221031","1000","교사부여"
"18c998cf-074f-43d1-ac26-340ff7b42baa","20221031","1000","교사부여"
"95a013f3-f48d-42f7-823c-87426d9f9b0b","20221031","1000","교사부여"
"81e0dc75-ead9-43e4-b62f-881e62d33dd5","20221031","2000","교사부여"
"96db0021-f8e4-473e-9bdc-4774b9bb266f","20221031","1520","교사부여"
"e0c90f4d-185c-4566-99f8-0d4f3f83c0c2","20221031","2000","교사부여"
"f8d0e1d8-51b5-475d-993c-1b1bc5665a57","20221031","1000","교사부여"
"ef3330b4-f372-4e57-9438-8fa286668936","20221031","1000","교사부여"
"cc047e05-c75c-4692-b69f-bb9c1c0828a2","20221031","1000","교사부여"
"0b7fcadf-a6bd-4c47-8e8b-d5624714e785","20221031","900","교사부여"
"59d1f0dd-a503-4dbd-8bce-df5b7adf53d2","20221031","1000","교사부여"
"40640ddc-39f1-4d1a-bee5-cb5e580728f5","20221031","1000","교사부여"
"444e9ee0-d7e1-4c01-bfcf-e2b86abc0787","20221031","2000","교사부여"
"9c6bb77a-12a7-4a49-9e6a-2d0666f0fd2c","20221031","1000","교사부여"
"1a35459b-07eb-4809-afea-3df775bf800e","20221031","2000","교사부여"
"b39789d5-360d-42c2-baeb-c66ee3e48aa9","20221031","1000","교사부여"
"7a8ef2fd-a332-4510-87eb-d942af47f39d","20221031","1000","교사부여"
"e1419539-1c96-4340-9815-047b9ce39275","20221031","2000","교사부여"
"1721f312-67ba-479a-ba08-9259517ce05a","20221031","1000","교사부여"
"16277b6d-2c86-45af-a2b6-44f599684a03","20221031","1000","교사부여"
"0377a862-6014-4824-b272-06e9e81537fc","20221031","600","교사부여"
"b1fb317a-4891-4a1c-a5b2-83a0c39234c1","20221031","1000","교사부여"
"55ab7787-d0cc-499d-ba23-9499313de19b","20221031","2000","교사부여"
"b08225d4-0e01-42b9-998d-7fad1974c936","20221031","30000","교사부여"
"c50bad40-6963-4ca6-a100-0a447254c77a","20221031","1000","교사부여"
"60e4d6a7-3246-48be-9b23-a12a2830d758","20221031","1000","교사부여"
"9e3718e6-ae5a-4c0c-8d38-8106ba3d0553","20221031","1000","교사부여"
"729b41a5-f950-4a61-a0e5-42b9950dddcf","20221031","630","교사부여"
"727a7c3e-f42a-4e7d-b7a1-a2b9df6ac2cb","20221031","1000","교사부여"
"4db93242-ec54-4911-acc6-3a7ca673d285","20221031","1000","교사부여"
"8682431b-a13b-4589-beb8-b348eca13968","20221031","550","교사부여"
"eb1dd905-f5f9-4d6a-a546-f08a800bf0c7","20221031","1500","교사부여"
"0483a25b-34de-43fa-882a-03c1bf36f08a","20221031","1000","교사부여"
"ef3330b4-f372-4e57-9438-8fa286668936","20221031","1000","교사부여"
"45ed9588-6794-4c99-8aed-4ff2c6a9c85d","20221031","1000","교사부여"
"c81f5977-51de-4011-98db-75141391eb99","20221031","1000","교사부여"
"085cbc58-e0bb-4335-abe4-7515eeebc9e6","20221031","1000","교사부여"
"b9590514-e7c2-4ae0-8fc2-83f5d87a63c6","20221031","1000","교사부여"
"74eef7bb-b9e6-4a7d-8a90-93ca9ba0de6a","20221031","1000","교사부여"
"d29965e6-d6cf-44d3-b022-d94eacfd592e","20221031","2000","교사부여"
"a9d5f503-3493-4625-b6e7-aaa49312e390","20221031","1000","교사부여"
"72b4e98e-8554-4e9f-b589-6b1c3fd431b1","20221031","1000","교사부여"
"ee47962e-196c-4576-9389-dc0556e93f83","20221031","1000","교사부여"
"5d82c397-872a-4986-bf16-0da4c7e42ef0","20221031","1000","교사부여"
"d30d249e-4e0b-4a56-b93e-16c1f793a641","20221031","1000","교사부여"
"085cbc58-e0bb-4335-abe4-7515eeebc9e6","20221031","1000","교사부여"
"4d23f250-d05e-4096-9c82-9619f436c441","20221031","2000","교사부여"
"f533c65b-e2bc-43fd-bc6d-18bcf8c0dc09","20221031","850","교사부여"
"799c9362-db1d-4010-94d7-60a620cf2c7b","20221031","1000","교사부여"
"563cd96d-661e-416a-b897-66e27583680d","20221031","1000","교사부여"
"e73e0a87-aa64-493e-936c-7795661e1b7f","20221031","2000","교사부여"
"ce545c48-9b11-45b9-9f21-654d1dbbc13d","20221031","3000","교사부여"
"c8d271d5-87cf-44fd-8de1-26786e4cfc33","20221031","1000","교사부여"
"2a223f92-3157-42a4-aca5-2f998dfc2ad4","20221031","1000","교사부여"
"4c6a88a3-aea2-45d4-a5b4-b56a019220fd","20221031","1000","교사부여"
"64063ed7-271e-4af6-824c-c2e7ad3a8d38","20221031","1000","교사부여"
"9936bf56-9026-4373-b49e-425138271464","20221031","1000","교사부여"
"37c310a8-5261-4c6f-8dc8-5e87c867afec","20221031","595","교사부여"
"53330950-b560-4b07-a42b-7263a459faa1","20221031","1000","교사부여"
"789b53e3-c80c-4de8-91ee-86df792d60ac","20221031","1000","교사부여"
"0538d394-0798-4def-89fc-aa4a984c0c92","20221031","2000","교사부여"
"f65c0458-079d-476b-ae18-6a88ee1ace06","20221031","1000","교사부여"
"c9a95212-28dc-46f9-be95-766c95c1dc0e","20221031","1000","교사부여"
"9bf90e6d-d457-4b46-bf0c-847257b53aad","20221031","1000","교사부여"
"157ea1de-cddc-4d84-aa42-38ed9f4bbf61","20221031","792","교사부여"
"50f54fdf-6e5c-432b-b26b-7694727a7faa","20221031","1000","교사부여"
"81e0dc75-ead9-43e4-b62f-881e62d33dd5","20221031","2000","교사부여"
"6e50d11a-9016-42e1-8d8b-92ccd8e3fe8a","20221031","1000","교사부여"
"d4b04895-1924-4cc9-919e-95b3870e4274","20221031","1000","교사부여"
"e513ff59-6c83-4d86-b452-ac8d1ccf12d8","20221031","1000","교사부여"
"8e9a0b79-29d4-4879-b21a-b4714d8cbb90","20221031","2000","교사부여"
"94d2a719-835e-4081-96a9-bdfbb6d3aae7","20221031","1000","교사부여"
"4ff2e5fc-6b87-4045-bade-8cca9bbec2e2","20221031","1000","교사부여"
"1193c616-09d1-4dae-bb4a-786444738fec","20221031","1000","교사부여"
"81e0dc75-ead9-43e4-b62f-881e62d33dd5","20221031","5000","교사부여"
"f446eea9-b7fc-4f8e-b054-965392739dd3","20221031","1000","교사부여"
"50c493f3-d402-4de1-a8b0-5fbf50b6bb65","20221031","1000","교사부여"
"ddc6be0e-2d43-486a-91f0-abc613bf6407","20221031","1000","교사부여"
"22e404d5-4cc5-4bea-b82a-aefef10a8bf5","20221031","1000","교사부여"
"87190e0a-2b06-4a8c-ac73-af551f3e9b58","20221031","1000","교사부여"
"bf51a08a-e0ca-44c0-b8f5-ae7c21047617","20221031","1000","교사부여"
"a5de3891-26c9-4c23-93c7-badaee05697b","20221031","1000","교사부여"
"951966af-7ea6-4246-bc77-c1cd7b48b28e","20221031","1600","교사부여"
"9a2dcd0b-c707-4c3c-8618-db98a97f7dab","20221031","1000","교사부여"
"0b013ca0-7551-46c2-b928-e0540c1ef858","20221031","650","교사부여"
"dcd4c520-adb2-4886-a396-af5843926d76","20221031","1000","교사부여"
"c89cb519-8d07-4873-bed5-96b8e40daeb6","20221031","10000","교사부여"
"c3077b3e-276b-4766-b249-62a849cdf121","20221031","1000","교사부여"
"6660ddff-8857-4588-aeb2-975cd45012fd","20221031","1000","교사부여"
"84ecf5fe-e438-4c8e-ad31-b7689ae3e1b2","20221031","1000","교사부여"
"913dbaf0-56b0-4e43-84c7-c05c4dafc7ca","20221031","1000","교사부여"
"6a793542-ba73-45ea-b451-a6524404e2c0","20221031","1000","교사부여"
"1fa5bf4d-30fd-493f-9ee4-b25daa4185a2","20221031","800","교사부여"
"6757c0d4-c2a8-4664-bc9f-572fdbf6ea21","20221031","2000","교사부여"
"82825c0d-0b84-4e7b-8614-5ed8856aad33","20221031","1000","교사부여"
"e32b2a50-454b-4f27-8954-b92575de05a2","20221031","2000","교사부여"
"175ddb5f-7800-4f89-9167-b4396aa9f13c","20221031","1000","교사부여"
"55e140bb-c507-4250-bbf0-b4e32f175a88","20221031","1000","교사부여"
"983d8ac2-4066-45bd-9d22-bd81477c434b","20221031","700","교사부여"
"5d0c3cda-d5fc-49d8-a23c-9a2302b1de12","20221031","1500","교사부여"
"8ae32091-49da-481c-b6be-b175a978a01e","20221031","1000","교사부여"
"b0fb6020-57ba-418b-ac85-d05e761faac0","20221031","1000","교사부여"
"633fb5f3-a9f1-4001-80ca-5c3daf5eb07e","20221031","1000","교사부여"
"04b5105c-55f9-41ba-b87b-dbc4b53dde47","20221031","1000","교사부여"
"2e830937-b435-4602-b733-d8bb77b0419a","20221031","1000","교사부여"
"6c1b8193-98f4-4a0c-88d0-930ab51e2652","20221031","5000","교사부여"
"bea38e8e-ae24-427f-85d6-a39bb9394783","20221031","2000","교사부여"
"e9433a51-e13f-4efb-91a3-c3008d395ab0","20221031","1000","교사부여"
"41cdf7d7-055a-4ef8-8fdb-83826f81663b","20221031","1000","교사부여"
"951cd9e3-f1d2-41f9-a3d4-bd2ed1253005","20221031","1000","교사부여"
"791797d2-91bc-4d96-b2c2-c35c8307995e","20221031","2000","교사부여"
"25ac2be3-6a64-461a-9498-c603494f37ae","20221031","1000","교사부여"
"da85b176-dca1-40ab-ae0d-efd67f112ebb","20221031","1000","교사부여"
"e31209e0-d955-4f9a-b982-dcf946c8fa98","20221031","1000","교사부여"
"2d78bae0-51c7-4674-a20e-f37525fb97ba","20221031","1000","교사부여"
"35eea543-867e-47d9-8f16-e3db3bf3ee6f","20221031","1000","교사부여"
"a05e1c98-3c7a-4ddd-860a-e22ebedfbb49","20221031","1000","교사부여"
"dd7fcc86-db09-460b-9a0a-e57d838ff852","20221031","1000","교사부여"
"e4e31c6b-6211-48b6-85c5-d6f22bf27c2c","20221031","2000","교사부여"
"7962a612-5f93-4154-b2aa-ec60b37162d2","20221031","5000","교사부여"
"ce56e008-2b59-4805-a934-00f181015192","20221031","2000","교사부여"
"c12886e5-de17-47b8-a740-dc4a704efa89","20221031","5000","교사부여"
"5fd84fe1-171b-421a-bb25-e6d45c3b0e37","20221031","1000","교사부여"
"c1199d07-1073-4ab7-8005-f42c78ffdd3b","20221031","1000","교사부여"
"02ea20ce-f875-45b6-b161-e0edb6028c71","20221031","1000","교사부여"
"f6bd9431-4e98-4ba7-9a88-f43e46ab0e96","20221031","1000","교사부여"
"d90d3c9e-9b65-450b-9b50-08de42121fe2","20221031","1000","교사부여"
"9d840dc2-ae52-481d-aaa6-f3ecfb595e24","20221031","1000","교사부여"
"f6830a5f-2e75-44f0-8e81-0030767a2635","20221031","1000","교사부여"
"aad6ae26-063b-41ef-8d50-eaab4ee653a2","20221031","1000","교사부여"
"1da997d2-b13c-4ea2-a46c-efd47ce5bd20","20221031","2000","교사부여"
"52278c19-28e5-4a57-a3de-b3a83267f436","20221031","585","교사부여"
"7b270114-2479-4ba0-8ffa-7329563cfc7b","20221031","2000","교사부여"
"5914bf18-61df-4ca0-bd6c-ec5ccd4171f5","20221031","1000","교사부여"
"b7185735-44e8-4d0f-80ae-de5b4813d8a5","20221031","1000","교사부여"
"e9df1a78-9814-4acd-996e-0b86c15c6b1c","20221031","1000","교사부여"
"afe77f94-e087-49d4-a1dc-e24826d4767a","20221031","1000","교사부여"
"4602b920-f9bf-4042-9f97-eb0d111f585f","20221031","1000","교사부여"
"5be74a66-8d24-40f4-b04d-0b90c5378806","20221031","1000","교사부여"
"2a6267ec-44ac-4778-942a-e4cf1b7cc092","20221031","1000","교사부여"
"5fd44a8c-401d-483f-83be-01990a3b2189","20221031","2000","교사부여"
"a2655cc0-352f-4b2b-b31a-e7d43ad3d73f","20221031","1000","교사부여"
"4ee74953-d539-4af4-94c5-0469ab19420b","20221031","2000","교사부여"
"8a563048-3663-4c15-9c25-ee1c5e0d78f1","20221031","1500","교사부여"
"590868f1-3601-433a-885b-0745272c488c","20221031","1000","교사부여"
"de8d1d1c-f245-4790-9373-2a32ea3c3c92","20221031","1000","교사부여"
"a628d0e5-285d-412a-bc09-f1081cb2450b","20221031","1000","교사부여"
"563d994e-0f09-4a17-8f92-3655148a85ec","20221031","1000","교사부여"
"476b8fce-f8a1-4f90-89cf-e67e9a34a81c","20221031","1844","교사부여"
"3b30d6f6-abc7-43cb-818a-fcee090137c2","20221031","1000","교사부여"
"f2d2df73-1f61-4cdc-aa78-2b7e1bd4c879","20221031","1000","교사부여"
"20d8a282-d9d3-48f6-b94a-20a730c9918c","20221031","1000","교사부여"
"7fbb503e-8842-4feb-8809-f16f22d0d7ce","20221031","1000","교사부여"
"3a220620-b089-40cc-ac48-02ff94708e29","20221031","1000","교사부여"
"5fd44a8c-401d-483f-83be-01990a3b2189","20221031","1855","교사부여"
"07846b65-af28-4255-9d44-ff1765bcc65d","20221031","1000","교사부여"
"08938b11-862c-413d-b1a7-079d23cad321","20221031","1000","교사부여"
"6c2f7b6b-2308-49e4-a5dc-ef899c222645","20221031","1000","교사부여"
"c0d2a7a3-342e-470c-85f2-10e31bad85e2","20221031","1000","교사부여"
"a8982841-2c4c-4ff0-8ec4-24e00caee32f","20221031","1000","교사부여"
"c0d618f8-3e79-45a3-bcb9-eab352694ff0","20221031","1000","교사부여"
"2c9a77eb-ce23-4df7-baeb-387079c5d2f5","20221031","1000","교사부여"
"3864d308-5c75-4d42-879d-eaaab7226f3d","20221031","1000","교사부여"
"ed488aa7-d9f4-4868-91a1-f123d3173f0f","20221031","1000","교사부여"
"570f7391-00e8-40ce-b5e3-2287fea22d58","20221031","1000","교사부여"
"1c704f11-9055-47aa-baf0-50e227c5f94e","20221031","1000","교사부여"
"631ab9cc-941d-462a-a163-4bbe77adce8d","20221031","1000","교사부여"
"ea9ac035-36af-4157-94d0-2be30cc03361","20221031","2000","교사부여"
"65060d13-12d0-46c0-853f-05dab572eaa3","20221031","970","교사부여"
"97583620-a21b-487c-88ee-0e7a1c0c0c29","20221031","1000","교사부여"
"9da4b8ed-a774-4e3c-a533-14a9d7a3864e","20221031","3000","교사부여"
"bc381b73-1b4d-4f93-bfa5-664d28939b32","20221031","1000","교사부여"
"fed54caf-b868-479f-826e-06a392228b2d","20221031","2000","교사부여"
